Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2006-12-28,14.5,14.7,14.32,14.34,14.5013107132,40436.0,103.0,586375.0,35826.0,88.6,0.38,-0.16
2006-12-27,15.05,15.05,14.5,14.57,14.6715134707,25240.0,124.0,370309.0,18240.0,72.27,0.55,-0.48
2006-12-26,14.4,14.94,14.3,14.53,14.7360930076,47566.0,158.0,700937.0,36837.0,77.44,0.64,0.13
2006-12-22,14.4,14.78,14.18,14.27,14.4067307173,37054.0,137.0,533827.0,23804.0,64.24,0.6,-0.13
2006-12-21,14.78,14.79,14.28,14.37,14.4748109112,36623.0,124.0,530111.0,28940.0,79.02,0.51,-0.41
2006-12-20,14.5,14.99,14.16,14.54,14.5059763349,33298.0,139.0,483020.0,20668.0,62.07,0.83,0.04
2006-12-19,14.85,15.0,14.26,14.34,14.4580506962,56020.0,191.0,809940.0,37595.0,67.11,0.74,-0.51
2006-12-18,14.75,15.1,14.66,14.89,14.9130552791,22106.0,91.0,329668.0,16970.0,76.77,0.44,0.14
2006-12-15,14.66,15.3,14.65,14.93,15.042828847,30797.0,110.0,463274.0,24163.0,78.46,0.65,0.27
2006-12-14,15.24,15.45,14.7,14.85,14.9956386059,26597.0,123.0,398839.0,19088.0,71.77,0.75,-0.39
2006-12-13,14.25,15.39,14.25,14.81,14.6860283189,25566.0,114.0,375463.0,15950.0,62.39,1.14,0.56
2006-12-12,15.3,16.25,14.05,14.43,15.1043022012,89768.0,292.0,1355883.0,65962.0,73.48,2.2,-0.87
2006-12-11,15.36,16.75,14.87,15.72,15.8119102862,103440.0,424.0,1635584.0,56587.0,54.71,1.88,0.36
2006-12-08,16.8,16.8,15.27,15.45,15.6904363632,75923.0,275.0,1191265.0,56962.0,75.03,1.53,-1.35
2006-12-07,15.52,17.23,15.5,16.23,16.2091357974,97616.0,365.0,1582271.0,67455.0,69.1,1.73,0.71
2006-12-06,17.0,17.01,14.9,15.36,15.8503298358,122182.0,391.0,1936625.0,76856.0,62.9,2.11,-1.64
2006-12-05,17.99,18.15,16.05,16.46,17.318539119,201002.0,628.0,3481061.0,147921.0,73.59,2.1,-1.53
2006-12-04,16.0,18.07,16.0,17.63,17.3495547764,396430.0,1238.0,6877884.0,296324.0,74.75,2.07,1.63
2006-12-01,15.0,15.95,14.61,15.06,15.3536105885,77065.0,285.0,1183226.0,57828.0,75.04,1.34,0.06
2006-11-30,14.9,15.5,14.4,14.74,15.1661863593,118674.0,276.0,1799832.0,97796.0,82.41,1.1,-0.16
2006-11-29,16.3,16.85,14.7,14.79,15.6991369611,159089.0,421.0,2497560.0,121876.0,76.61,2.15,-1.51
2006-11-28,13.0,15.9,13.0,15.67,15.2790289072,252705.0,728.0,3861087.0,153201.0,60.62,2.9,2.67
2006-11-27,13.47,13.47,13.05,13.31,13.2899354487,21998.0,78.0,292352.0,18400.0,83.64,0.42,-0.16
2006-11-24,13.4,13.4,13.11,13.16,13.1967964225,27282.0,85.0,360035.0,22637.0,82.97,0.29,-0.24
2006-11-23,13.21,13.45,13.06,13.13,13.1911565826,51021.0,93.0,673026.0,42339.0,82.98,0.39,-0.08
2006-11-22,13.21,13.42,13.14,13.3,13.2611904269,43497.0,100.0,576822.0,35248.0,81.04,0.28,0.09
2006-11-21,13.48,13.48,13.13,13.2,13.2532588022,43114.0,102.0,571401.0,36274.0,84.14,0.35,-0.28
2006-11-20,13.31,13.5,13.2,13.23,13.3180935408,43767.0,108.0,582893.0,33906.0,77.47,0.3,-0.08
2006-11-17,13.52,13.7,13.3,13.37,13.4788458105,61619.0,131.0,830553.0,48790.0,79.18,0.4,-0.15
2006-11-16,13.6,14.0,13.6,13.64,13.7906440383,22980.0,103.0,316909.0,19375.0,84.31,0.4,0.04
2006-11-15,14.25,14.5,13.9,14.0,14.0772903404,28904.0,93.0,406890.0,25400.0,87.88,0.6,-0.25
2006-11-14,14.49,14.99,13.82,14.06,14.2380263402,80865.0,203.0,1151358.0,66651.0,82.42,1.17,-0.43
2006-11-13,13.44,14.68,13.3,14.22,14.0000968863,82571.0,216.0,1156002.0,68379.0,82.81,1.38,0.78
2006-11-10,13.4,13.69,13.25,13.35,13.4217805503,62037.0,124.0,832647.0,43911.0,70.78,0.44,-0.05
2006-11-09,13.3,13.59,13.21,13.35,13.3215499454,32956.0,85.0,439025.0,25012.0,75.9,0.38,0.05
2006-11-08,13.51,13.72,13.31,13.32,13.4223216646,52962.0,113.0,710873.0,35346.0,66.74,0.41,-0.19
2006-11-07,13.81,13.81,13.3,13.45,13.4398517603,40475.0,144.0,543978.0,29161.0,72.05,0.51,-0.36
2006-11-06,13.88,13.88,13.25,13.37,13.4787426609,86182.0,142.0,1161625.0,72456.0,84.07,0.63,-0.51
2006-11-03,13.75,13.95,13.52,13.61,13.6282972487,21154.0,99.0,288293.0,16550.0,78.24,0.43,-0.14
2006-11-02,13.77,13.84,13.55,13.71,13.6680765736,31917.0,85.0,436244.0,25413.0,79.62,0.29,-0.06
2006-11-01,13.89,14.0,13.51,13.59,13.7222222222,45126.0,154.0,619229.0,30909.0,68.49,0.49,-0.3
2006-10-31,13.98,13.99,13.5,13.75,13.6720203586,59336.0,155.0,811243.0,31061.0,52.35,0.49,-0.23
2006-10-30,14.27,14.27,13.61,13.78,13.812199738,27476.0,122.0,379504.0,21522.0,78.33,0.66,-0.49
2006-10-27,14.6,14.6,13.87,13.92,14.1767937166,20753.0,101.0,294211.0,18226.0,87.82,0.73,-0.68
2006-10-26,13.55,14.5,13.52,14.13,14.1023768312,23687.0,73.0,334043.0,21036.0,88.81,0.98,0.58
2006-10-23,13.97,13.97,13.5,13.78,13.6595386122,43911.0,127.0,599804.0,29600.0,67.41,0.47,-0.19
2006-10-21,13.88,13.94,13.5,13.74,13.7130444812,26011.0,71.0,356690.0,20728.0,79.69,0.44,-0.14
2006-10-20,13.89,13.89,13.4,13.51,13.5984357472,32092.0,88.0,436401.0,23641.0,73.67,0.49,-0.38
2006-10-19,13.9,13.99,13.5,13.62,13.6471850414,48935.0,124.0,667825.0,35535.0,72.62,0.49,-0.28
2006-10-18,13.66,13.97,13.66,13.85,13.8574986465,27705.0,68.0,383922.0,18515.0,66.83,0.31,0.19
2006-10-17,14.2,14.22,13.75,13.78,13.8411466418,28989.0,99.0,401241.0,22569.0,77.85,0.47,-0.42
2006-10-16,14.35,14.35,13.8,13.98,14.0244000338,47336.0,101.0,663859.0,32462.0,68.58,0.55,-0.37
2006-10-13,14.0,14.25,13.81,13.99,14.0433503713,62214.0,133.0,873693.0,60134.0,96.66,0.44,-0.01
2006-10-12,14.55,14.88,13.96,14.01,14.1166909804,67863.0,171.0,958001.0,59407.0,87.54,0.92,-0.54
2006-10-11,15.1,15.2,14.25,14.52,14.777682604,25684.0,114.0,379550.0,23132.0,90.06,0.95,-0.58
2006-10-10,15.5,16.0,14.9,15.13,15.4862805768,34258.0,123.0,530529.0,30500.0,89.03,1.1,-0.37
2006-10-09,15.27,16.29,15.05,15.48,15.7921762533,125592.0,292.0,1983371.0,101785.0,81.04,1.24,0.21
2006-10-06,14.14,15.27,13.7,15.27,14.9404446835,70657.0,223.0,1055647.0,60251.0,85.27,1.57,1.13
2006-10-05,14.5,14.65,13.7,13.89,13.9731780213,65245.0,238.0,911680.0,55552.0,85.14,0.95,-0.61
2006-10-04,14.27,14.6,13.75,14.08,14.2826983416,22310.0,81.0,318647.0,18392.0,82.44,0.85,-0.19
2006-10-03,15.0,15.0,14.1,14.46,14.4079387853,20910.0,71.0,301270.0,15709.0,75.13,0.9,-0.54
2006-09-29,15.0,15.0,14.0,14.35,14.5358342934,41664.0,121.0,605621.0,35452.0,85.09,1.0,-0.65
2006-09-28,13.4,15.0,13.4,14.9,14.3615701039,28686.0,156.0,411976.0,20089.0,70.03,1.6,1.5
2006-09-27,13.0,14.45,13.0,13.9,14.0633811022,25749.0,96.0,362118.0,21809.0,84.7,1.45,0.9
2006-09-26,13.75,14.5,13.5,14.15,13.9249074759,27020.0,130.0,376251.0,21172.0,78.36,1.0,0.4
2006-09-25,14.5,14.5,13.5,13.95,14.0046119997,23634.0,134.0,330985.0,17653.0,74.69,1.0,-0.55
2006-09-22,14.1,14.5,13.8,13.95,14.0528436605,28291.0,139.0,397569.0,23405.0,82.73,0.7,-0.15
2006-09-21,14.2,14.75,14.15,14.4,14.4013405137,25811.0,92.0,371713.0,23224.0,89.98,0.6,0.2
2006-09-20,15.0,15.8,13.7,13.95,14.1961211085,51458.0,177.0,730504.0,43192.0,83.94,2.1,-1.05
2006-09-19,15.0,15.8,14.7,14.8,15.1763136918,32618.0,122.0,495021.0,23713.0,72.7,1.1,-0.2
2006-09-18,14.2,15.0,14.15,14.5,14.5717619987,30420.0,136.0,443273.0,22658.0,74.48,0.85,0.3
2006-09-15,14.85,14.95,14.0,14.45,14.1706010159,68118.0,244.0,965273.0,41217.0,60.51,0.95,-0.4
2006-09-14,15.0,15.35,14.4,14.55,14.5809272397,60610.0,209.0,883750.0,43412.0,71.63,0.95,-0.45
2006-09-13,14.95,15.5,14.65,15.15,14.8971443339,61912.0,216.0,922312.0,41283.0,66.68,0.85,0.2
2006-09-12,15.65,15.65,14.55,14.95,14.9368558327,23771.0,140.0,355064.0,17260.0,72.61,1.1,-0.7
2006-09-11,15.5,16.1,15.0,15.2,15.7563946407,77174.0,247.0,1215984.0,60292.0,78.12,1.1,-0.3
2006-09-08,15.3,15.5,14.9,15.35,15.2601726264,26763.0,175.0,408408.0,19895.0,74.34,0.6,0.05
2006-09-07,15.35,16.1,15.05,15.1,15.4297500871,45936.0,180.0,708781.0,36422.0,79.29,1.05,-0.25
2006-09-06,16.2,16.25,15.5,15.8,15.8346586168,40746.0,189.0,645199.0,30336.0,74.45,0.75,-0.4
2006-09-05,16.4,16.4,15.8,15.95,15.9760220312,63183.0,185.0,1009413.0,48519.0,76.79,0.6,-0.45
2006-09-04,17.4,17.4,16.15,16.35,16.4924520445,76842.0,228.0,1267313.0,69795.0,90.83,1.25,-1.05
2006-09-01,17.25,17.25,16.35,16.85,16.7252282758,42821.0,177.0,716191.0,39780.0,92.9,0.9,-0.4
2006-08-31,18.7,18.77,16.99,17.06,17.4603958962,172621.0,528.0,3014031.0,137009.0,79.37,1.78,-1.64
2006-08-30,17.49,17.88,17.49,17.88,17.866895867,67481.0,94.0,1205676.0,67480.0,100.0,0.39,0.39
2006-08-29,17.03,17.03,16.45,17.03,16.964010304,241847.0,488.0,4102695.0,207087.0,85.63,0.58,0.0
2006-08-28,16.22,16.22,16.0,16.22,16.2156263938,190575.0,312.0,3090293.0,173581.0,91.08,0.22,0.0
2006-08-25,15.45,15.45,15.45,15.45,15.4499552506,13408.0,25.0,207153.0,13408.0,100.0,0.0,0.0
2006-08-24,13.7,14.72,13.65,14.72,14.2725928232,25694.0,48.0,366720.0,25694.0,100.0,1.07,1.02
2006-08-23,14.5,14.6,13.75,14.02,14.2109817495,19068.0,60.0,270975.0,19068.0,100.0,0.85,-0.48
2006-08-22,14.79,14.79,13.91,14.07,14.1324652778,17280.0,74.0,244209.0,17280.0,100.0,0.88,-0.72
2006-08-21,14.69,14.69,14.0,14.2,14.2120167977,9287.0,27.0,131987.0,9287.0,100.0,0.69,-0.49
2006-08-18,14.95,14.95,14.07,14.1,14.1970066519,18040.0,48.0,256114.0,18040.0,100.0,0.88,-0.85
2006-08-17,14.79,15.2,14.16,14.52,14.7078046745,23960.0,77.0,352399.0,23960.0,100.0,1.04,-0.27
2006-08-16,15.5,15.58,14.1,14.48,15.0083089214,37550.0,126.0,563562.0,37550.0,100.0,1.48,-1.02
2006-08-14,14.7,14.84,14.54,14.84,14.7700391795,21695.0,54.0,320436.0,21695.0,100.0,0.3,0.14
2006-08-11,13.5,14.25,13.5,14.14,14.0867690861,12758.0,67.0,179719.0,12758.0,100.0,0.75,0.64
2006-08-10,13.99,14.15,13.86,13.93,13.9873611111,7200.0,28.0,100709.0,7200.0,100.0,0.29,-0.06
2006-08-09,13.94,13.94,13.3,13.7,13.7235242291,11350.0,39.0,155762.0,11350.0,100.0,0.64,-0.24
2006-08-08,13.77,13.77,13.27,13.5,13.4693862163,13262.0,48.0,178631.0,13262.0,100.0,0.5,-0.27
2006-08-07,12.9,13.38,12.8,13.12,13.0742142857,14000.0,21.0,183039.0,14000.0,100.0,0.58,0.22
2006-08-04,13.4,13.55,12.85,12.85,13.1093491124,8450.0,30.0,110774.0,8450.0,100.0,0.7,-0.55
2006-08-03,13.2,13.4,12.95,13.0,13.1351213468,13721.0,42.0,180227.0,13721.0,100.0,0.45,-0.2
2006-08-02,12.51,13.05,12.51,13.05,12.865326087,9200.0,25.0,118361.0,9200.0,100.0,0.54,0.54
2006-08-01,13.0,13.2,12.7,12.97,12.8860229575,7405.0,30.0,95421.0,7405.0,100.0,0.5,-0.03
2006-07-31,12.5,13.5,12.5,13.2,13.220530295,9391.0,39.0,124154.0,9391.0,100.0,1.0,0.7
2006-07-28,12.6,12.88,12.3,12.87,12.6931004367,5725.0,29.0,72668.0,5725.0,100.0,0.58,0.27
2006-07-27,13.2,13.2,12.5,12.52,12.9130833333,24000.0,50.0,309914.0,24000.0,100.0,0.7,-0.68
2006-07-26,12.5,13.0,12.1,12.88,12.5258674423,14439.0,47.0,180861.0,14439.0,100.0,0.9,0.38
2006-07-25,12.3,13.0,12.3,12.44,12.620480639,14023.0,58.0,176977.0,14023.0,100.0,0.7,0.14
2006-07-24,12.8,13.1,12.66,12.75,12.789034439,9466.0,35.0,121061.0,9466.0,100.0,0.44,-0.05
2006-07-21,13.19,13.5,12.8,13.2,13.1208383234,8350.0,37.0,109559.0,8350.0,100.0,0.7,0.01
2006-07-20,13.55,13.55,12.59,13.03,12.8893941256,16274.0,60.0,209762.0,16274.0,100.0,0.96,-0.52
2006-07-19,13.35,13.35,12.51,13.0,12.8287761536,17445.0,70.0,223798.0,17445.0,100.0,0.84,-0.35
2006-07-18,13.5,13.8,12.81,13.16,13.323565381,21260.0,65.0,283259.0,21260.0,100.0,0.99,-0.34
2006-07-17,14.69,14.71,13.31,13.38,14.0376500316,31660.0,97.0,444432.0,31660.0,100.0,1.4,-1.31
2006-07-14,13.7,14.4,13.5,14.01,13.9305660377,7950.0,29.0,110748.0,7950.0,100.0,0.9,0.31
2006-07-13,14.64,14.64,13.75,13.8,14.0618486116,13145.0,41.0,184843.0,13145.0,100.0,0.89,-0.84
2006-07-12,13.96,13.97,13.6,13.97,13.8216068376,14625.0,28.0,202141.0,14625.0,100.0,0.37,0.01
2006-07-11,13.8,13.8,13.2,13.31,13.4878563886,7576.0,27.0,102184.0,7576.0,100.0,0.6,-0.49
2006-07-10,14.08,14.18,13.39,13.42,13.5355120947,34974.0,89.0,473391.0,34974.0,100.0,0.79,-0.66
2006-07-07,14.95,15.0,14.08,14.09,14.3376436782,17400.0,57.0,249475.0,17400.0,100.0,0.92,-0.86
2006-07-06,14.4,15.04,14.4,14.82,14.7748024583,11390.0,38.0,168285.0,11390.0,100.0,0.64,0.42
2006-07-05,15.15,15.15,14.7,14.95,14.92653414,11570.0,41.0,172700.0,11570.0,100.0,0.45,-0.2
2006-07-04,14.4,15.3,14.4,15.2,14.8495770242,14067.0,47.0,208889.0,14067.0,100.0,0.9,0.8
2006-07-03,15.15,15.27,14.45,15.11,14.9895432347,17405.0,64.0,260893.0,17405.0,100.0,0.82,-0.04
2006-06-30,14.05,14.7,14.05,14.55,14.3736611794,23995.0,73.0,344896.0,23995.0,100.0,0.65,0.5
2006-06-29,14.5,14.5,13.65,14.0,13.8783245852,28387.0,85.0,393964.0,21900.0,77.15,0.85,-0.5
2006-06-28,14.1,14.1,13.8,13.9,13.953602812,8535.0,37.0,119094.0,7535.0,88.28,0.3,-0.2
2006-06-27,14.05,14.15,13.85,14.05,13.9376282051,15600.0,35.0,217427.0,15000.0,96.15,0.3,0.0
2006-06-26,15.1,15.75,14.55,14.55,14.9390635805,24583.0,78.0,367247.0,19983.0,81.29,1.2,-0.55
2006-06-25,15.7,15.7,15.15,15.3,15.2945205479,3650.0,13.0,55825.0,3550.0,97.26,0.55,-0.4
2006-06-23,15.75,15.75,15.0,15.4,15.4117567385,22149.0,89.0,341355.0,18507.0,83.56,0.75,-0.35
2006-06-22,15.4,15.4,15.0,15.4,15.2873126525,28690.0,95.0,438593.0,26465.0,92.24,0.4,0.0
2006-06-21,13.9,14.7,13.85,14.7,14.5394302345,17867.0,75.0,259776.0,14767.0,82.65,0.85,0.8
2006-06-20,14.0,14.4,13.6,14.0,14.0011243995,19566.0,65.0,273946.0,17115.0,87.47,0.8,0.0
2006-06-19,14.25,14.25,13.5,14.0,13.9201582058,23008.0,59.0,320275.0,18745.0,81.47,0.75,-0.25
2006-06-16,13.7,13.7,13.3,13.7,13.6162821053,49797.0,155.0,678050.0,44871.0,90.11,0.4,0.0
2006-06-15,12.25,13.05,12.0,13.05,12.7391435283,49809.0,141.0,634524.0,38598.0,77.49,1.05,0.8
2006-06-14,12.75,13.1,12.45,12.45,12.5717082319,60788.0,150.0,764209.0,54531.0,89.71,0.65,-0.3
2006-06-13,13.5,13.75,13.1,13.1,13.1521403779,25930.0,32.0,341035.0,25930.0,100.0,0.65,-0.4
2006-06-12,14.4,15.0,13.6,13.75,13.9829129255,68941.0,141.0,963996.0,50969.0,73.93,1.4,-0.65
2006-06-09,14.3,14.3,14.3,14.3,14.2999749045,35863.0,87.0,512840.0,35863.0,100.0,0.0,0.0
2006-06-08,15.05,15.05,15.05,15.05,15.0499709471,17210.0,29.0,259010.0,17210.0,100.0,0.0,0.0
2006-06-07,16.0,16.3,15.8,15.8,15.8972826087,12880.0,39.0,204757.0,12880.0,100.0,0.5,-0.2
2006-06-06,16.8,17.35,16.6,16.6,16.6829127969,36501.0,99.0,608943.0,36501.0,100.0,0.75,-0.2
2006-06-05,17.4,18.45,16.8,17.45,17.320390754,72680.0,139.0,1258846.0,72680.0,100.0,1.65,0.05
2006-06-02,17.5,17.8,17.5,17.6,17.5365122006,44670.0,85.0,783356.0,44670.0,100.0,0.3,0.1
2006-06-01,18.75,19.4,18.25,18.4,18.7645383077,36507.0,136.0,685037.0,36507.0,100.0,1.15,-0.35
2006-05-31,19.0,19.3,17.5,19.2,18.4323112275,161888.0,365.0,2983970.0,161888.0,100.0,1.8,0.2
2006-05-30,18.4,18.4,18.35,18.4,18.3991153156,22833.0,43.0,420107.0,22833.0,100.0,0.05,0.0
2006-05-29,17.55,17.55,17.55,17.55,17.5499620061,15792.0,32.0,277149.0,15792.0,100.0,0.0,0.0
2006-05-26,17.7,17.7,16.55,16.75,17.2780028805,52075.0,138.0,899752.0,52075.0,100.0,1.15,-0.95
2006-05-25,17.05,18.4,17.0,17.2,17.0930046393,54965.0,174.0,939517.0,54965.0,100.0,1.4,0.15
2006-05-24,19.65,19.65,17.85,17.85,18.3367231388,90074.0,238.0,1651662.0,90074.0,100.0,1.8,-1.8
2006-05-23,18.75,19.0,18.75,18.75,18.7609058667,135340.0,153.0,2539101.0,135340.0,100.0,0.25,0.0
2006-05-22,19.7,20.0,19.7,19.7,19.71875,8800.0,32.0,173525.0,8800.0,100.0,0.3,0.0
2006-05-19,21.1,22.6,20.7,20.7,20.9854378945,48482.0,156.0,1017416.0,48482.0,100.0,1.9,-0.4
2006-05-18,23.05,23.5,21.75,21.75,21.9439714456,149049.0,315.0,3270727.0,149049.0,100.0,1.75,-1.3
2006-05-17,23.7,23.7,22.0,22.85,22.882695834,140157.0,464.0,3207170.0,140157.0,100.0,1.7,-0.85
2006-05-16,23.15,23.15,20.95,22.6,22.3835063496,295059.0,584.0,6604455.0,295059.0,100.0,2.2,-0.55
2006-05-15,23.6,23.6,21.5,22.05,23.1378525631,332210.0,932.0,7686626.0,332210.0,100.0,2.1,-1.55
2006-05-12,22.5,22.6,20.5,22.5,21.8726823239,623739.0,1336.0,13642845.0,623739.0,100.0,2.1,0.0
2006-05-11,21.55,21.55,21.55,21.55,21.5499994685,94071.0,204.0,2027230.0,94071.0,100.0,0.0,0.0
2006-05-10,20.55,20.55,20.55,20.55,20.5499924368,46277.0,125.0,950992.0,46277.0,100.0,0.0,0.0
2006-05-09,19.6,19.6,19.6,19.6,19.6,63280.0,119.0,1240288.0,63280.0,100.0,0.0,0.0
2006-05-08,17.95,18.7,17.95,18.7,18.6776852937,151017.0,164.0,2820648.0,151017.0,100.0,0.75,0.75
2006-05-05,17.75,17.9,16.8,17.85,17.3294554334,142517.0,274.0,2469742.0,142517.0,100.0,1.1,0.1
2006-05-04,16.85,17.9,16.8,17.15,17.2555522979,163716.0,225.0,2825010.0,163716.0,100.0,1.1,0.3
2006-05-03,17.6,17.75,16.75,17.15,17.1133164588,64792.0,172.0,1108806.0,64792.0,100.0,1.0,-0.45
2006-05-02,17.65,17.65,16.9,16.95,17.3344158041,147810.0,255.0,2562200.0,147810.0,100.0,0.75,-0.7
2006-04-29,16.9,17.5,16.5,16.81,16.8990725586,23829.0,86.0,402688.0,23829.0,100.0,1.0,-0.09
2006-04-28,16.99,17.67,16.22,16.73,16.8527155569,68439.0,174.0,1153383.0,68439.0,100.0,1.45,-0.26
2006-04-27,18.0,18.0,16.65,16.91,16.968979773,72082.0,164.0,1223158.0,72082.0,100.0,1.35,-1.09
2006-04-26,17.63,17.64,16.6,17.27,17.3129529712,80993.0,206.0,1402228.0,80993.0,100.0,1.04,-0.36
2006-04-25,18.09,18.09,16.7,16.8,17.2367920562,99902.0,229.0,1721990.0,99902.0,100.0,1.39,-1.29
2006-04-24,16.9,17.97,16.8,17.43,17.7279574591,201406.0,375.0,3570517.0,201406.0,100.0,1.17,0.53
2006-04-21,17.79,17.79,16.9,17.12,17.5370294962,191550.0,253.0,3359218.0,191550.0,100.0,0.89,-0.67
2006-04-20,16.2,16.95,16.0,16.95,16.6120047813,127999.0,178.0,2126320.0,127999.0,100.0,0.95,0.75
2006-04-19,16.0,16.84,16.0,16.15,16.2056799198,44895.0,122.0,727554.0,44895.0,100.0,0.84,0.15
2006-04-18,17.25,17.25,16.01,16.27,16.3432103775,83797.0,250.0,1369512.0,83797.0,100.0,1.24,-0.98
2006-04-17,16.7,17.25,16.2,16.77,16.696714513,118156.0,185.0,1972817.0,118156.0,100.0,1.05,0.07
2006-04-13,17.0,17.45,16.14,16.45,16.5893485242,52312.0,153.0,867822.0,52312.0,100.0,1.31,-0.55
2006-04-12,18.0,18.04,16.5,16.98,17.587171482,183856.0,401.0,3233507.0,183856.0,100.0,1.54,-1.02
2006-04-10,17.19,17.19,16.8,17.19,17.1141527512,124202.0,291.0,2125612.0,124202.0,100.0,0.39,0.0
2006-04-07,16.3,16.38,15.6,16.38,16.0424812228,95195.0,191.0,1527164.0,95195.0,100.0,0.78,0.08
2006-04-05,15.7,16.09,15.5,15.6,15.7868385192,88060.0,161.0,1390189.0,88060.0,100.0,0.59,-0.1
2006-04-04,15.15,15.68,15.0,15.33,15.2899582526,53656.0,143.0,820398.0,53656.0,100.0,0.68,0.18
2006-04-03,15.0,15.45,14.6,15.34,15.2350230415,62279.0,187.0,948822.0,62279.0,100.0,0.85,0.34
2006-03-31,14.5,14.8,14.2,14.72,14.7004155125,43320.0,63.0,636822.0,43320.0,100.0,0.6,0.22
2006-03-30,15.35,15.35,14.18,14.21,14.7173503699,29740.0,108.0,437694.0,29740.0,100.0,1.17,-1.14
2006-03-29,15.42,15.42,14.32,14.92,15.018945487,39165.0,94.0,588217.0,39165.0,100.0,1.1,-0.5
2006-03-28,15.5,15.8,14.74,14.81,15.1657572107,70555.0,187.0,1070020.0,70555.0,100.0,1.06,-0.69
2006-03-27,16.4,16.4,14.86,15.51,15.9921580143,555089.0,557.0,8877071.0,555089.0,100.0,1.54,-0.89
2006-03-24,15.62,15.62,15.62,15.62,15.6199859023,61003.0,95.0,952866.0,61003.0,100.0,0.0,0.0
2006-03-23,14.88,14.88,14.88,14.88,14.8799959286,29474.0,51.0,438573.0,29474.0,100.0,0.0,0.0
2006-03-22,14.18,14.18,14.18,14.18,14.1799699964,19331.0,42.0,274113.0,19331.0,100.0,0.0,0.0
2006-03-21,13.51,13.51,13.51,13.51,13.5099690697,21015.0,44.0,283912.0,21015.0,100.0,0.0,0.0
2006-03-20,12.87,12.87,12.87,12.87,12.8699625468,13350.0,22.0,171814.0,13350.0,100.0,0.0,0.0
2006-03-17,12.2,12.5,12.16,12.26,12.3446869596,30651.0,82.0,378377.0,30651.0,100.0,0.34,0.06
2006-03-16,13.58,13.58,12.41,12.53,12.5468395786,29996.0,92.0,376355.0,29996.0,100.0,1.17,-1.05
2006-03-14,13.34,13.34,12.4,12.95,12.6715626024,48816.0,82.0,618575.0,48816.0,100.0,0.94,-0.39
2006-03-13,12.65,13.39,12.65,12.8,12.8663278689,30500.0,63.0,392423.0,30500.0,100.0,0.74,0.15
2006-03-10,13.25,13.25,12.71,12.93,12.9390086516,41842.0,80.0,541394.0,41842.0,100.0,0.54,-0.32
2006-03-09,13.49,13.5,12.9,13.16,12.9866932801,22545.0,62.0,292785.0,22545.0,100.0,0.6,-0.33
2006-03-08,13.5,13.9,13.15,13.2,13.295650209,44255.0,74.0,588399.0,44255.0,100.0,0.75,-0.3
2006-03-07,13.55,14.0,13.1,13.75,13.2621158947,37327.0,73.0,495035.0,37327.0,100.0,0.9,0.2
2006-03-06,14.15,14.15,13.4,13.46,13.7915203975,62385.0,99.0,860384.0,62385.0,100.0,0.75,-0.69
2006-03-03,13.74,13.94,12.76,13.58,13.7823560799,50601.0,104.0,697401.0,50601.0,100.0,1.18,-0.16
2006-03-02,12.35,13.55,12.35,13.28,13.0313467677,41982.0,99.0,547082.0,41982.0,100.0,1.2,0.93
2006-03-01,12.55,13.4,12.55,12.91,12.9980212713,20215.0,58.0,262755.0,20215.0,100.0,0.85,0.36
2006-02-28,12.87,13.0,12.7,12.94,12.8345783416,21285.0,62.0,273184.0,21285.0,100.0,0.3,0.07
2006-02-27,12.6,12.83,12.5,12.67,12.6504466769,30559.0,61.0,386585.0,30559.0,100.0,0.33,0.07
2006-02-24,12.45,12.79,12.45,12.6,12.5877858881,41100.0,69.0,517358.0,41100.0,100.0,0.34,0.15
2006-02-23,12.3,12.8,12.15,12.5,12.4135055826,55888.0,103.0,693766.0,55888.0,100.0,0.65,0.2
2006-02-22,12.3,12.94,12.3,12.71,12.6765518975,39790.0,71.0,504400.0,39790.0,100.0,0.64,0.41
2006-02-21,12.55,13.0,12.55,12.61,12.7494391309,42345.0,90.0,539875.0,42345.0,100.0,0.45,0.06
2006-02-20,12.68,13.19,12.68,13.01,12.8072920934,24410.0,85.0,312626.0,24410.0,100.0,0.51,0.33
2006-02-17,13.01,13.5,12.9,13.02,13.043779475,71883.0,160.0,937626.0,71883.0,100.0,0.6,0.01
2006-02-16,13.51,13.9,13.3,13.45,13.5421748401,23450.0,59.0,317564.0,23450.0,100.0,0.6,-0.06
2006-02-15,13.99,14.09,13.5,13.62,13.739221902,34700.0,56.0,476751.0,34700.0,100.0,0.59,-0.37
2006-02-14,14.1,14.22,13.41,13.88,13.7726057972,34051.0,70.0,468971.0,34051.0,100.0,0.81,-0.22
2006-02-13,13.36,14.15,13.36,14.01,13.9101643192,42600.0,77.0,592573.0,42600.0,100.0,0.79,0.65
2006-02-10,13.01,14.2,13.01,13.73,13.7431445692,50398.0,93.0,692627.0,50398.0,100.0,1.19,0.72
2006-02-08,13.0,13.71,13.0,13.69,13.5984381837,59418.0,102.0,807992.0,59418.0,100.0,0.71,0.69
2006-02-07,13.33,13.94,12.9,13.06,13.2155899081,68570.0,149.0,906193.0,68570.0,100.0,1.04,-0.27
